ok,https://dns.t53.de/dns-query,google.com,781.637790,44
ok,https://dns.t53.de/dns-query,netflix.com,791.196418,77
ok,https://sg.yepdns.com/dns-query,netflix.com,716.684968,88
ok,https://sg.yepdns.com/dns-query,google.com,717.005871,135
ok,total_run_time,206395.669264,0

ok,https://dns.google/dns-query,google.com,45.880058,44
ok,https://dns.google/dns-query,netflix.com,48.312513,77
ok,https://dns.aa.net.uk/dns-query,google.com,273.280302,44
ok,https://dns.aa.net.uk/dns-query,netflix.com,273.265511,213
ok,https://adfree.usableprivacy.net/dns-query,google.com,385.158892,124
ok,https://adfree.usableprivacy.net/dns-query,netflix.com,417.849961,77
ok,https://dns.adguard.com/dns-query,google.com,71.984133,124
ok,https://dns.adguard.com/dns-query,netflix.com,71.961220,77
ok,https://dns-family.adguard.com/dns-query,netflix.com,72.887613,77
ok,https://dns-family.adguard.com/dns-query,google.com,73.096469,124
ok,https://doh.in.ahadns.net/dns-query,netflix.com,624.158330,121
ok,https://doh.in.ahadns.net/dns-query,google.com,625.070119,65
ok,https://doh.la.ahadns.net/dns-query,netflix.com,229.073087,121
ok,https://doh.la.ahadns.net/dns-query,google.com,229.362495,195
ok,https://doh.nl.ahadns.net/dns-query,google.com,311.964464,65
ok,https://doh.nl.ahadns.net/dns-query,netflix.com,312.222297,121
ok,https://dns.alidns.com/dns-query,google.com,51.475237,65
ok,https://dns.alidns.com/dns-query,netflix.com,69.571769,121
ok,https://dnsnl.alekberg.net/dns-query,netflix.com,295.726006,132
ok,https://dnsnl.alekberg.net/dns-query,google.com,295.888419,68
ok,https://dnsnl.alekberg.net/dns-query,google.com,297.928417,68
ok,https://dnsnl.alekberg.net/dns-query,netflix.com,297.903217,132
ok,https://dns.arapurayil.com/dns-query,google.com,630.667822,44
ok,https://dns.arapurayil.com/dns-query,netflix.com,630.694870,77
Query failed: SSL peer certificate or SSH remote key was not OK,https://dohtrial.att.net/dns-query,google.com, , 
Query failed: SSL peer certificate or SSH remote key was not OK,https://dohtrial.att.net/dns-query,netflix.com, , 
ok,https://dnses.alekberg.net/dns-query,netflix.com,369.024123,388
ok,https://dnses.alekberg.net/dns-query,google.com,373.751589,324
Query got response: 404,https://doh.bortzmeyer.fr/dns-query,google.com, , 
Query got response: 404,https://doh.bortzmeyer.fr/dns-query,netflix.com, , 
ok,https://dns.circl.lu/dns-query,google.com,337.791277,54
ok,https://dns.circl.lu/dns-query,netflix.com,366.201676,110
ok,https://doh.opendns.com/dns-query,google.com,64.322377,44
ok,https://doh.opendns.com/dns-query,netflix.com,99.543443,77
ok,https://dns.cloudflare.com/dns-query,google.com,48.894626,44
ok,https://dns.cloudflare.com/dns-query,netflix.com,55.610931,77
ok,https://family.cloudflare-dns.com/dns-query,google.com,49.664536,44
ok,https://family.cloudflare-dns.com/dns-query,netflix.com,49.773697,77
ok,https://security.cloudflare-dns.com/dns-query,netflix.com,51.144400,77
ok,https://security.cloudflare-dns.com/dns-query,google.com,51.857479,44
ok,https://odvr.nic.cz/dns-query,google.com,346.579843,44
ok,https://odvr.nic.cz/dns-query,netflix.com,346.627885,77
ok,https://dns.digitale-gesellschaft.ch/dns-query,google.com,327.673976,65
ok,https://dns.digitale-gesellschaft.ch/dns-query,netflix.com,328.125725,121
ok,https://dns.digitale-gesellschaft.ch/dns-query,google.com,333.080549,65
ok,https://dns.digitale-gesellschaft.ch/dns-query,netflix.com,333.325168,121
ok,https://dns1.ryan-palmer.com/dns-query,google.com,333.859553,44
ok,https://dns1.ryan-palmer.com/dns-query,netflix.com,334.579064,77
ok,https://doh.dns.sb/dns-query,netflix.com,66.333556,121
ok,https://doh.dns.sb/dns-query,google.com,67.561745,65
error,netflix.com,815.155438,8
error,google.com,815.335219,8
Query failed: SSL connect error,https://dns1.dnscrypt.ca/dns-query,google.com, , 
Query failed: SSL connect error,https://dns1.dnscrypt.ca/dns-query,netflix.com, , 
Query failed: SSL connect error,https://dns2.dnscrypt.ca/dns-query,google.com, , 
Query failed: SSL connect error,https://dns2.dnscrypt.ca/dns-query,netflix.com, , 
ok,https://dns-doh.dnsforfamily.com/dns-query,google.com,519.482780,74
ok,https://dns-doh.dnsforfamily.com/dns-query,netflix.com,525.999472,77
ok,https://dns-doh-no-safe-search.dnsforfamily.com/dns-query,google.com,510.865912,44
ok,https://dns-doh-no-safe-search.dnsforfamily.com/dns-query,netflix.com,512.962951,77
ok,https://dnsforge.de/dns-query,google.com,306.955070,44
ok,https://dnsforge.de/dns-query,netflix.com,322.686120,77
ok,https://dns.dnshome.de/dns-query,google.com,342.507730,44
ok,https://dns.dnshome.de/dns-query,netflix.com,347.151816,77
ok,https://doh.pub/dns-query,google.com,534.443614,77
ok,https://doh.pub/dns-query,netflix.com,673.975551,133
ok,https://doh-ch.blahdns.com/dns-query,netflix.com,329.654581,121
ok,https://doh-ch.blahdns.com/dns-query,google.com,341.966726,65
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , 
Query got response: 405,https://doh.crypto.sx/dns-query,google.com, , 
Query got response: 405,https://doh.crypto.sx/dns-query,netflix.com, , 
ok,https://doh-de.blahdns.com/dns-query,google.com,302.250034,65
ok,https://doh-de.blahdns.com/dns-query,netflix.com,309.401336,121
ok,https://doh-fi.blahdns.com/dns-query,google.com,375.445959,65
ok,https://doh-fi.blahdns.com/dns-query,netflix.com,384.038822,121
ok,https://ibksturm.synology.me/dns-query,netflix.com,605.751376,77
ok,https://ibksturm.synology.me/dns-query,google.com,626.686897,44
ok,https://doh-jp.blahdns.com/dns-query,google.com,531.671453,65
ok,https://doh-jp.blahdns.com/dns-query,netflix.com,533.652366,121
ok,https://doh-sg.blahdns.com/dns-query,google.com,783.527070,65
ok,https://doh-sg.blahdns.com/dns-query,netflix.com,788.162236,121
Query got response: 404,https://doh.appliedprivacy.net/dns-query,google.com, , 
Query got response: 404,https://doh.appliedprivacy.net/dns-query,netflix.com, , 
ok,https://doh.ffmuc.net/dns-query,google.com,603.038663,44
ok,https://doh.ffmuc.net/dns-query,netflix.com,603.012460,77
ok,https://doh.tiarap.org/dns-query,netflix.com,311.450548,132
ok,https://doh.tiarap.org/dns-query,google.com,315.964471,68
Query failed: SSL peer certificate or SSH remote key was not OK,https://dns.emeraldonion.org/dns-query,google.com, , 
Query failed: SSL peer certificate or SSH remote key was not OK,https://dns.emeraldonion.org/dns-query,netflix.com, , 
ok,https://dns.google/dns-query,google.com,47.618677,44
ok,https://dns.google/dns-query,netflix.com,47.606317,77
ok,https://ordns.he.net/dns-query,google.com,113.183225,44
ok,https://ordns.he.net/dns-query,netflix.com,135.768172,77
Query failed: Couldn't connect to server,https://doh.tiar.app/dns-query,google.com, , 
Query failed: Couldn't connect to server,https://doh.tiar.app/dns-query,netflix.com, , 
ok,https://public.dns.iij.jp/dns-query,google.com,225.902060,54
ok,https://public.dns.iij.jp/dns-query,netflix.com,311.883451,110
ok,https://doh.this.web.id/dns-query,google.com,1245.963376,195
ok,https://doh.this.web.id/dns-query,netflix.com,1246.586758,121
Query failed: Couldn't connect to server,https://jp.tiar.app/dns-query,google.com, , 
Query failed: Couldn't connect to server,https://jp.tiar.app/dns-query,netflix.com, , 
ok,https://jp.tiarap.org/dns-query,google.com,249.963255,68
ok,https://jp.tiarap.org/dns-query,netflix.com,255.822832,132
ok,https://doh.libredns.gr/dns-query,google.com,293.973670,44
ok,https://doh.libredns.gr/dns-query,netflix.com,298.748893,77
ok,https://doh.libredns.gr/dns-query,google.com,293.704985,44
ok,https://doh.libredns.gr/dns-query,netflix.com,293.707079,77
ok,https://doh.linuxsec.org/dns-query,netflix.com,1040.002384,304
ok,https://doh.linuxsec.org/dns-query,google.com,1040.202949,195
ok,https://doh.linuxsec.org/dns-query,google.com,1008.639265,195
ok,https://doh.linuxsec.org/dns-query,netflix.com,1008.687227,304
ok,https://adblock.doh.mullvad.net/dns-query,google.com,64.111990,44
ok,https://adblock.doh.mullvad.net/dns-query,netflix.com,64.062238,77
ok,https://doh.mullvad.net/dns-query,google.com,64.359058,44
ok,https://doh.mullvad.net/dns-query,netflix.com,64.317780,77
ok,https://dns.nextdns.io/dns-query,netflix.com,158.637279,77
ok,https://dns.nextdns.io/dns-query,google.com,158.765284,44
ok,https://dns.njal.la/dns-query,netflix.com,448.630270,77
ok,https://dns.njal.la/dns-query,google.com,456.402874,44
Query got response: 405,https://doh.post-factum.tk/dns-query,netflix.com, , 
Query got response: 405,https://doh.post-factum.tk/dns-query,google.com, , 
ok,https://draco.plan9-ns2.com/dns-query,google.com,114.502298,124
ok,https://draco.plan9-ns2.com/dns-query,netflix.com,115.381695,77
ok,https://doh.powerdns.org/dns-query,google.com,292.865354,44
ok,https://doh.powerdns.org/dns-query,netflix.com,302.726418,77
Query failed: SSL connect error,https://doh.seby.io/dns-query,google.com, , 
Query failed: SSL connect error,https://doh.seby.io/dns-query,netflix.com, , 
ok,https://doh-2.seby.io/dns-query,google.com,639.279995,65
ok,https://doh-2.seby.io/dns-query,netflix.com,639.190574,121
ok,https://dns.twnic.tw/dns-query,google.com,32371.130528,76
ok,https://dns.twnic.tw/dns-query,netflix.com,32372.580249,132
ok,https://dns9.quad9.net/dns-query,google.com,45.765671,44
ok,https://dns9.quad9.net/dns-query,netflix.com,46.737668,77
ok,https://dns9.quad9.net/dns-query,google.com,42.821662,44
ok,https://dns9.quad9.net/dns-query,netflix.com,43.267343,77
ok,https://dnsse.alekberg.net/dns-query,netflix.com,372.920808,260
ok,https://dnsse.alekberg.net/dns-query,google.com,374.385413,324
ok,https://dns.switch.ch/dns-query,google.com,471.859012,44
ok,https://dns.switch.ch/dns-query,netflix.com,471.847340,77
ok,https://dns.t53.de/dns-query,netflix.com,351.239059,77
ok,https://dns.t53.de/dns-query,google.com,354.423847,44
ok,https://sg.yepdns.com/dns-query,google.com,2348.906659,135
ok,https://sg.yepdns.com/dns-query,netflix.com,2348.881869,88
ok,total_run_time,224900.695534,0

ok,https://dns.google/dns-query,google.com,45.073867,44
ok,https://dns.google/dns-query,netflix.com,47.768950,77
ok,https://dns.aa.net.uk/dns-query,google.com,400.537420,44
ok,https://dns.aa.net.uk/dns-query,netflix.com,414.821421,213
ok,https://adfree.usableprivacy.net/dns-query,google.com,412.869075,124
ok,https://adfree.usableprivacy.net/dns-query,netflix.com,454.766922,77
ok,https://dns.adguard.com/dns-query,netflix.com,94.811138,77
ok,https://dns.adguard.com/dns-query,google.com,94.924451,124
ok,https://dns-family.adguard.com/dns-query,google.com,85.503147,124
ok,https://dns-family.adguard.com/dns-query,netflix.com,85.582598,77
ok,https://doh.in.ahadns.net/dns-query,google.com,649.968203,65
ok,https://doh.in.ahadns.net/dns-query,netflix.com,1057.888171,121
ok,https://doh.la.ahadns.net/dns-query,netflix.com,262.005219,121
ok,https://doh.la.ahadns.net/dns-query,google.com,262.532958,195
ok,https://doh.nl.ahadns.net/dns-query,netflix.com,328.078691,121
ok,https://doh.nl.ahadns.net/dns-query,google.com,328.754557,65
ok,https://dns.alidns.com/dns-query,netflix.com,147.376609,121
ok,https://dns.alidns.com/dns-query,google.com,147.479773,65
ok,https://dnsnl.alekberg.net/dns-query,google.com,428.017169,68
ok,https://dnsnl.alekberg.net/dns-query,netflix.com,429.230378,132
ok,https://dnsnl.alekberg.net/dns-query,netflix.com,296.094050,132
ok,https://dnsnl.alekberg.net/dns-query,google.com,296.258865,68
ok,https://dns.arapurayil.com/dns-query,google.com,622.354453,44
ok,https://dns.arapurayil.com/dns-query,netflix.com,622.416002,77
ok,https://dohtrial.att.net/dns-query,google.com,173.332145,124
ok,https://dohtrial.att.net/dns-query,netflix.com,182.021013,77
ok,https://dnses.alekberg.net/dns-query,google.com,506.700017,324
ok,https://dnses.alekberg.net/dns-query,netflix.com,606.032385,324
Query got response: 404,https://doh.bortzmeyer.fr/dns-query,google.com, , 
Query got response: 404,https://doh.bortzmeyer.fr/dns-query,netflix.com, , 
ok,https://dns.circl.lu/dns-query,netflix.com,382.193917,110
ok,https://dns.circl.lu/dns-query,google.com,398.460906,54
ok,https://doh.opendns.com/dns-query,google.com,82.366182,44
ok,https://doh.opendns.com/dns-query,netflix.com,95.367870,77
ok,https://dns.cloudflare.com/dns-query,google.com,64.272635,44
ok,https://dns.cloudflare.com/dns-query,netflix.com,65.383202,77
ok,https://family.cloudflare-dns.com/dns-query,google.com,89.678470,44
ok,https://family.cloudflare-dns.com/dns-query,netflix.com,91.495650,77
ok,https://security.cloudflare-dns.com/dns-query,google.com,119.728103,44
ok,https://security.cloudflare-dns.com/dns-query,netflix.com,121.195376,77
ok,https://odvr.nic.cz/dns-query,google.com,335.629750,44
ok,https://odvr.nic.cz/dns-query,netflix.com,335.695900,77
ok,https://dns.digitale-gesellschaft.ch/dns-query,google.com,329.492398,65
ok,https://dns.digitale-gesellschaft.ch/dns-query,netflix.com,329.507148,121
ok,https://dns.digitale-gesellschaft.ch/dns-query,netflix.com,336.900814,121
ok,https://dns.digitale-gesellschaft.ch/dns-query,google.com,337.565809,65
ok,https://dns1.ryan-palmer.com/dns-query,netflix.com,320.051196,77
ok,https://dns1.ryan-palmer.com/dns-query,google.com,341.233487,44
ok,https://doh.dns.sb/dns-query,google.com,130.421750,65
ok,https://doh.dns.sb/dns-query,netflix.com,152.811713,121
error,google.com,876.248008,8
error,netflix.com,876.201902,8
Query failed: SSL connect error,https://dns1.dnscrypt.ca/dns-query,google.com, , 
Query failed: SSL connect error,https://dns1.dnscrypt.ca/dns-query,netflix.com, , 
Query failed: SSL connect error,https://dns2.dnscrypt.ca/dns-query,google.com, , 
Query failed: SSL connect error,https://dns2.dnscrypt.ca/dns-query,netflix.com, , 
ok,https://dns-doh.dnsforfamily.com/dns-query,google.com,564.017916,74
ok,https://dns-doh.dnsforfamily.com/dns-query,netflix.com,565.092629,77
ok,https://dns-doh-no-safe-search.dnsforfamily.com/dns-query,google.com,546.921226,44
ok,https://dns-doh-no-safe-search.dnsforfamily.com/dns-query,netflix.com,549.925946,77
ok,https://dnsforge.de/dns-query,google.com,398.751179,44
ok,https://dnsforge.de/dns-query,netflix.com,414.841293,77
ok,https://dns.dnshome.de/dns-query,google.com,574.533370,44
ok,https://dns.dnshome.de/dns-query,netflix.com,577.987171,77
ok,https://doh.pub/dns-query,google.com,331.693054,77
ok,https://doh.pub/dns-query,netflix.com,679.280094,133
ok,https://doh-ch.blahdns.com/dns-query,google.com,339.866715,65
ok,https://doh-ch.blahdns.com/dns-query,netflix.com,341.090976,121
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , 
Query got response: 405,https://doh.crypto.sx/dns-query,google.com, , 
Query got response: 405,https://doh.crypto.sx/dns-query,netflix.com, , 
ok,https://doh-de.blahdns.com/dns-query,google.com,315.291979,65
ok,https://doh-de.blahdns.com/dns-query,netflix.com,322.147453,121
ok,https://doh-fi.blahdns.com/dns-query,google.com,381.162830,65
ok,https://doh-fi.blahdns.com/dns-query,netflix.com,390.822208,121
ok,https://ibksturm.synology.me/dns-query,google.com,649.871960,44
ok,https://ibksturm.synology.me/dns-query,netflix.com,654.807060,77
ok,https://doh-jp.blahdns.com/dns-query,google.com,557.062334,65
ok,https://doh-jp.blahdns.com/dns-query,netflix.com,560.366166,121
ok,https://doh-sg.blahdns.com/dns-query,google.com,767.639719,195
ok,https://doh-sg.blahdns.com/dns-query,netflix.com,769.905381,121
Query got response: 404,https://doh.appliedprivacy.net/dns-query,google.com, , 
Query got response: 404,https://doh.appliedprivacy.net/dns-query,netflix.com, , 
ok,https://doh.ffmuc.net/dns-query,google.com,657.308497,44
ok,https://doh.ffmuc.net/dns-query,netflix.com,657.250725,77
ok,https://doh.tiarap.org/dns-query,google.com,316.759804,68
ok,https://doh.tiarap.org/dns-query,netflix.com,316.745219,132
Query failed: SSL peer certificate or SSH remote key was not OK,https://dns.emeraldonion.org/dns-query,google.com, , 
Query failed: SSL peer certificate or SSH remote key was not OK,https://dns.emeraldonion.org/dns-query,netflix.com, , 
ok,https://dns.google/dns-query,google.com,49.083882,44
ok,https://dns.google/dns-query,netflix.com,116.647195,77
ok,https://ordns.he.net/dns-query,google.com,48.036025,44
ok,https://ordns.he.net/dns-query,netflix.com,63.472802,77
Query failed: Couldn't connect to server,https://doh.tiar.app/dns-query,google.com, , 
Query failed: Couldn't connect to server,https://doh.tiar.app/dns-query,netflix.com, , 
ok,https://public.dns.iij.jp/dns-query,netflix.com,625.636941,110
ok,https://public.dns.iij.jp/dns-query,google.com,633.939459,54
ok,https://doh.this.web.id/dns-query,netflix.com,1274.791154,121
ok,https://doh.this.web.id/dns-query,google.com,1275.892992,195
Query failed: Couldn't connect to server,https://jp.tiar.app/dns-query,google.com, , 
Query failed: Couldn't connect to server,https://jp.tiar.app/dns-query,netflix.com, , 
ok,https://jp.tiarap.org/dns-query,netflix.com,271.207106,132
ok,https://jp.tiarap.org/dns-query,google.com,291.027024,68
