ok,https://dns.google/dns-query,google.com,81.525917,44,Mon Jun 28 21:36:27 2021
ok,https://dns.google/dns-query,netflix.com,82.448855,77,Mon Jun 28 21:36:27 2021
ok,https://dns.aa.net.uk/dns-query,google.com,482.781316,44,Mon Jun 28 21:36:28 2021
ok,https://dns.aa.net.uk/dns-query,netflix.com,492.412777,213,Mon Jun 28 21:36:28 2021
ok,https://adfree.usableprivacy.net/dns-query,google.com,440.363424,124,Mon Jun 28 21:36:28 2021
ok,https://adfree.usableprivacy.net/dns-query,netflix.com,477.261760,77,Mon Jun 28 21:36:28 2021
ok,https://dns.adguard.com/dns-query,netflix.com,109.827323,77,Mon Jun 28 21:36:29 2021
ok,https://dns.adguard.com/dns-query,google.com,109.949659,124,Mon Jun 28 21:36:29 2021
ok,https://dns-family.adguard.com/dns-query,google.com,101.636385,124,Mon Jun 28 21:36:29 2021
ok,https://dns-family.adguard.com/dns-query,netflix.com,101.595329,77,Mon Jun 28 21:36:29 2021
ok,https://doh.in.ahadns.net/dns-query,google.com,641.742688,65,Mon Jun 28 21:36:29 2021
ok,https://doh.in.ahadns.net/dns-query,netflix.com,641.790580,121,Mon Jun 28 21:36:29 2021
ok,https://doh.la.ahadns.net/dns-query,google.com,247.247440,65,Mon Jun 28 21:36:29 2021
ok,https://doh.la.ahadns.net/dns-query,netflix.com,247.393441,121,Mon Jun 28 21:36:29 2021
ok,https://doh.nl.ahadns.net/dns-query,google.com,344.601059,65,Mon Jun 28 21:36:30 2021
ok,https://doh.nl.ahadns.net/dns-query,netflix.com,345.567469,121,Mon Jun 28 21:36:30 2021
ok,https://dns.alidns.com/dns-query,google.com,84.207091,65,Mon Jun 28 21:36:30 2021
ok,https://dns.alidns.com/dns-query,netflix.com,84.222350,121,Mon Jun 28 21:36:30 2021
ok,https://dnsnl.alekberg.net/dns-query,google.com,426.019132,68,Mon Jun 28 21:36:30 2021
ok,https://dnsnl.alekberg.net/dns-query,netflix.com,425.997048,132,Mon Jun 28 21:36:30 2021
ok,https://dnsnl.alekberg.net/dns-query,netflix.com,298.567352,132,Mon Jun 28 21:36:31 2021
ok,https://dnsnl.alekberg.net/dns-query,google.com,298.712516,68,Mon Jun 28 21:36:31 2021
ok,https://dns.arapurayil.com/dns-query,netflix.com,656.731920,77,Mon Jun 28 21:36:31 2021
ok,https://dns.arapurayil.com/dns-query,google.com,693.691895,44,Mon Jun 28 21:36:31 2021
ok,https://dohtrial.att.net/dns-query,google.com,190.762632,44,Mon Jun 28 21:36:31 2021
ok,https://dohtrial.att.net/dns-query,netflix.com,190.822059,77,Mon Jun 28 21:36:31 2021
ok,https://dnses.alekberg.net/dns-query,google.com,483.085080,324,Mon Jun 28 21:36:32 2021
ok,https://dnses.alekberg.net/dns-query,netflix.com,626.648945,324,Mon Jun 28 21:36:32 2021
Query got response: 404,https://doh.bortzmeyer.fr/dns-query,google.com, , ,Mon Jun 28 21:36:32 2021
Query got response: 404,https://doh.bortzmeyer.fr/dns-query,netflix.com, , ,Mon Jun 28 21:36:32 2021
ok,https://dns.circl.lu/dns-query,google.com,361.921533,54,Mon Jun 28 21:36:33 2021
ok,https://dns.circl.lu/dns-query,netflix.com,372.358895,110,Mon Jun 28 21:36:33 2021
ok,https://doh.opendns.com/dns-query,google.com,77.165014,44,Mon Jun 28 21:36:33 2021
ok,https://doh.opendns.com/dns-query,netflix.com,92.814850,77,Mon Jun 28 21:36:33 2021
ok,https://dns.cloudflare.com/dns-query,google.com,61.823627,44,Mon Jun 28 21:36:33 2021
ok,https://dns.cloudflare.com/dns-query,netflix.com,61.888941,77,Mon Jun 28 21:36:33 2021
ok,https://family.cloudflare-dns.com/dns-query,google.com,71.683847,44,Mon Jun 28 21:36:33 2021
ok,https://family.cloudflare-dns.com/dns-query,netflix.com,78.125318,77,Mon Jun 28 21:36:33 2021
ok,https://security.cloudflare-dns.com/dns-query,google.com,88.165300,44,Mon Jun 28 21:36:33 2021
ok,https://security.cloudflare-dns.com/dns-query,netflix.com,89.844517,77,Mon Jun 28 21:36:33 2021
ok,https://odvr.nic.cz/dns-query,google.com,592.018354,44,Mon Jun 28 21:36:33 2021
ok,https://odvr.nic.cz/dns-query,netflix.com,592.050236,77,Mon Jun 28 21:36:33 2021
ok,https://dns.digitale-gesellschaft.ch/dns-query,google.com,471.178916,65,Mon Jun 28 21:36:34 2021
ok,https://dns.digitale-gesellschaft.ch/dns-query,netflix.com,471.188056,121,Mon Jun 28 21:36:34 2021
ok,https://dns.digitale-gesellschaft.ch/dns-query,google.com,328.190030,65,Mon Jun 28 21:36:34 2021
ok,https://dns.digitale-gesellschaft.ch/dns-query,netflix.com,328.208288,121,Mon Jun 28 21:36:34 2021
ok,https://dns1.ryan-palmer.com/dns-query,google.com,317.716449,44,Mon Jun 28 21:36:35 2021
ok,https://dns1.ryan-palmer.com/dns-query,netflix.com,334.727153,77,Mon Jun 28 21:36:35 2021
ok,https://doh.dns.sb/dns-query,netflix.com,140.003584,121,Mon Jun 28 21:36:35 2021
ok,https://doh.dns.sb/dns-query,google.com,141.060809,65,Mon Jun 28 21:36:35 2021
error,google.com,946.309319,8
error,netflix.com,947.603775,8
Query failed: SSL connect error,https://dns1.dnscrypt.ca/dns-query,google.com, , ,Mon Jun 28 21:36:36 2021
Query failed: SSL connect error,https://dns1.dnscrypt.ca/dns-query,netflix.com, , ,Mon Jun 28 21:36:36 2021
Query failed: SSL connect error,https://dns2.dnscrypt.ca/dns-query,google.com, , ,Mon Jun 28 21:36:56 2021
Query failed: SSL connect error,https://dns2.dnscrypt.ca/dns-query,netflix.com, , ,Mon Jun 28 21:36:56 2021
ok,https://dns-doh.dnsforfamily.com/dns-query,google.com,557.140440,74,Mon Jun 28 21:37:17 2021
ok,https://dns-doh.dnsforfamily.com/dns-query,netflix.com,566.906107,77,Mon Jun 28 21:37:17 2021
ok,https://dns-doh-no-safe-search.dnsforfamily.com/dns-query,google.com,565.065863,44,Mon Jun 28 21:37:17 2021
ok,https://dns-doh-no-safe-search.dnsforfamily.com/dns-query,netflix.com,566.334036,77,Mon Jun 28 21:37:17 2021
ok,https://dnsforge.de/dns-query,google.com,509.030102,44,Mon Jun 28 21:37:18 2021
ok,https://dnsforge.de/dns-query,netflix.com,515.292356,77,Mon Jun 28 21:37:18 2021
ok,https://dns.dnshome.de/dns-query,google.com,439.062909,44,Mon Jun 28 21:37:18 2021
ok,https://dns.dnshome.de/dns-query,netflix.com,443.668360,77,Mon Jun 28 21:37:18 2021
ok,https://doh.pub/dns-query,google.com,655.521480,77,Mon Jun 28 21:37:19 2021
ok,https://doh.pub/dns-query,netflix.com,783.201083,133,Mon Jun 28 21:37:19 2021
ok,https://doh-ch.blahdns.com/dns-query,google.com,369.943124,65,Mon Jun 28 21:37:20 2021
ok,https://doh-ch.blahdns.com/dns-query,netflix.com,371.211556,121,Mon Jun 28 21:37:20 2021
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , ,Mon Jun 28 21:37:20 2021
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , ,Mon Jun 28 21:37:20 2021
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , ,Mon Jun 28 21:37:20 2021
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , ,Mon Jun 28 21:37:20 2021
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , ,Mon Jun 28 21:37:21 2021
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , ,Mon Jun 28 21:37:21 2021
Query got response: 405,https://doh.crypto.sx/dns-query,google.com, , ,Mon Jun 28 21:37:21 2021
Query got response: 405,https://doh.crypto.sx/dns-query,netflix.com, , ,Mon Jun 28 21:37:21 2021
ok,https://doh-de.blahdns.com/dns-query,google.com,327.421314,65,Mon Jun 28 21:37:21 2021
ok,https://doh-de.blahdns.com/dns-query,netflix.com,327.666481,121,Mon Jun 28 21:37:21 2021
ok,https://doh-fi.blahdns.com/dns-query,google.com,397.004881,65,Mon Jun 28 21:37:22 2021
ok,https://doh-fi.blahdns.com/dns-query,netflix.com,407.128686,121,Mon Jun 28 21:37:22 2021
ok,https://ibksturm.synology.me/dns-query,google.com,2860.022171,44,Mon Jun 28 21:37:22 2021
ok,https://ibksturm.synology.me/dns-query,netflix.com,6625.242981,77,Mon Jun 28 21:37:22 2021
ok,https://doh-jp.blahdns.com/dns-query,netflix.com,551.260954,121,Mon Jun 28 21:37:29 2021
ok,https://doh-jp.blahdns.com/dns-query,google.com,587.085598,65,Mon Jun 28 21:37:29 2021
ok,https://doh-sg.blahdns.com/dns-query,google.com,804.695854,195,Mon Jun 28 21:37:29 2021
ok,https://doh-sg.blahdns.com/dns-query,netflix.com,805.599275,121,Mon Jun 28 21:37:29 2021
Query got response: 404,https://doh.appliedprivacy.net/dns-query,google.com, , ,Mon Jun 28 21:37:30 2021
Query got response: 404,https://doh.appliedprivacy.net/dns-query,netflix.com, , ,Mon Jun 28 21:37:30 2021
ok,https://doh.ffmuc.net/dns-query,google.com,697.518909,44,Mon Jun 28 21:37:30 2021
ok,https://doh.ffmuc.net/dns-query,netflix.com,697.490137,77,Mon Jun 28 21:37:30 2021
ok,https://doh.tiarap.org/dns-query,google.com,350.459609,68,Mon Jun 28 21:37:31 2021
ok,https://doh.tiarap.org/dns-query,netflix.com,355.261983,132,Mon Jun 28 21:37:31 2021
Query failed: SSL peer certificate or SSH remote key was not OK,https://dns.emeraldonion.org/dns-query,google.com, , ,Mon Jun 28 21:37:31 2021
