ok,https://dns.google/dns-query,google.com,47.522490,44
ok,https://dns.google/dns-query,netflix.com,50.510679,77
ok,https://dns.aa.net.uk/dns-query,google.com,435.083396,44
ok,https://dns.aa.net.uk/dns-query,netflix.com,449.317388,213
ok,https://adfree.usableprivacy.net/dns-query,google.com,380.897714,44
ok,https://adfree.usableprivacy.net/dns-query,netflix.com,427.446465,77
ok,https://dns.adguard.com/dns-query,google.com,74.161695,124
ok,https://dns.adguard.com/dns-query,netflix.com,74.201004,77
ok,https://dns-family.adguard.com/dns-query,netflix.com,71.703943,77
ok,https://dns-family.adguard.com/dns-query,google.com,71.793360,124
ok,https://doh.in.ahadns.net/dns-query,google.com,638.117239,65
ok,https://doh.in.ahadns.net/dns-query,netflix.com,1046.757207,121
ok,https://doh.la.ahadns.net/dns-query,netflix.com,260.714631,121
ok,https://doh.la.ahadns.net/dns-query,google.com,260.885493,195
ok,https://doh.nl.ahadns.net/dns-query,netflix.com,335.534193,121
ok,https://doh.nl.ahadns.net/dns-query,google.com,335.732056,65
ok,https://dns.alidns.com/dns-query,netflix.com,72.603318,121
ok,https://dns.alidns.com/dns-query,google.com,72.723939,65
ok,https://dnsnl.alekberg.net/dns-query,google.com,436.255512,68
ok,https://dnsnl.alekberg.net/dns-query,netflix.com,436.234788,132
ok,https://dnsnl.alekberg.net/dns-query,google.com,296.665220,68
ok,https://dnsnl.alekberg.net/dns-query,netflix.com,301.098550,132
ok,https://dns.arapurayil.com/dns-query,netflix.com,650.832534,77
ok,https://dns.arapurayil.com/dns-query,google.com,687.820067,44
Query failed: SSL peer certificate or SSH remote key was not OK,https://dohtrial.att.net/dns-query,google.com, , 
Query failed: SSL peer certificate or SSH remote key was not OK,https://dohtrial.att.net/dns-query,netflix.com, , 
ok,https://dnses.alekberg.net/dns-query,netflix.com,513.759848,388
ok,https://dnses.alekberg.net/dns-query,google.com,626.732365,324
Query got response: 404,https://doh.bortzmeyer.fr/dns-query,google.com, , 
Query got response: 404,https://doh.bortzmeyer.fr/dns-query,netflix.com, , 
ok,https://dns.circl.lu/dns-query,netflix.com,374.164344,110
ok,https://dns.circl.lu/dns-query,google.com,384.759291,54
ok,https://doh.opendns.com/dns-query,google.com,75.041909,44
ok,https://doh.opendns.com/dns-query,netflix.com,91.569063,77
ok,https://dns.cloudflare.com/dns-query,google.com,68.455171,44
ok,https://dns.cloudflare.com/dns-query,netflix.com,73.163053,77
ok,https://family.cloudflare-dns.com/dns-query,google.com,85.655913,44
ok,https://family.cloudflare-dns.com/dns-query,netflix.com,89.317863,77
ok,https://security.cloudflare-dns.com/dns-query,google.com,79.299374,44
ok,https://security.cloudflare-dns.com/dns-query,netflix.com,79.965631,77
ok,https://odvr.nic.cz/dns-query,google.com,450.816017,44
ok,https://odvr.nic.cz/dns-query,netflix.com,450.869991,77
ok,https://dns.digitale-gesellschaft.ch/dns-query,netflix.com,445.291437,121
ok,https://dns.digitale-gesellschaft.ch/dns-query,google.com,445.486400,65
ok,https://dns.digitale-gesellschaft.ch/dns-query,google.com,327.543308,65
ok,https://dns.digitale-gesellschaft.ch/dns-query,netflix.com,328.302933,121
ok,https://dns1.ryan-palmer.com/dns-query,netflix.com,313.214900,77
ok,https://dns1.ryan-palmer.com/dns-query,google.com,330.843052,44
ok,https://doh.dns.sb/dns-query,google.com,105.898474,65
ok,https://doh.dns.sb/dns-query,netflix.com,110.809178,121
error,google.com,919.185633,8
error,netflix.com,919.887798,8
Query failed: SSL connect error,https://dns1.dnscrypt.ca/dns-query,google.com, , 
Query failed: SSL connect error,https://dns1.dnscrypt.ca/dns-query,netflix.com, , 
Query failed: SSL connect error,https://dns2.dnscrypt.ca/dns-query,google.com, , 
Query failed: SSL connect error,https://dns2.dnscrypt.ca/dns-query,netflix.com, , 
ok,https://dns-doh.dnsforfamily.com/dns-query,google.com,556.874953,74
ok,https://dns-doh.dnsforfamily.com/dns-query,netflix.com,557.080249,77
ok,https://dns-doh-no-safe-search.dnsforfamily.com/dns-query,google.com,542.879972,44
ok,https://dns-doh-no-safe-search.dnsforfamily.com/dns-query,netflix.com,543.026248,77
ok,https://dnsforge.de/dns-query,google.com,422.299072,44
ok,https://dnsforge.de/dns-query,netflix.com,422.683580,77
ok,https://dns.dnshome.de/dns-query,google.com,428.022975,44
ok,https://dns.dnshome.de/dns-query,netflix.com,428.063653,77
ok,https://doh.pub/dns-query,google.com,652.298946,77
ok,https://doh.pub/dns-query,netflix.com,791.874455,133
ok,https://doh-ch.blahdns.com/dns-query,google.com,377.028001,65
ok,https://doh-ch.blahdns.com/dns-query,netflix.com,379.318821,121
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,google.com, , 
Problem 7 decoding 38405 bytes response to probe,https://doh.cleanbrowsing.org/dns-query,netflix.com, , 
Query got response: 405,https://doh.crypto.sx/dns-query,netflix.com, , 
Query got response: 405,https://doh.crypto.sx/dns-query,google.com, , 
ok,https://doh-de.blahdns.com/dns-query,google.com,317.160917,65
ok,https://doh-de.blahdns.com/dns-query,netflix.com,323.840184,121
ok,https://doh-fi.blahdns.com/dns-query,google.com,387.792816,65
ok,https://doh-fi.blahdns.com/dns-query,netflix.com,397.943677,121
ok,https://ibksturm.synology.me/dns-query,google.com,2531.677684,44
ok,https://ibksturm.synology.me/dns-query,netflix.com,2542.964127,77
ok,https://doh-jp.blahdns.com/dns-query,google.com,539.240983,65
ok,https://doh-jp.blahdns.com/dns-query,netflix.com,542.003443,121
ok,https://doh-sg.blahdns.com/dns-query,google.com,780.463044,65
ok,https://doh-sg.blahdns.com/dns-query,netflix.com,782.386926,121
Query got response: 404,https://doh.appliedprivacy.net/dns-query,google.com, , 
Query got response: 404,https://doh.appliedprivacy.net/dns-query,netflix.com, , 
ok,https://doh.ffmuc.net/dns-query,netflix.com,641.447724,77
ok,https://doh.ffmuc.net/dns-query,google.com,641.601133,44
ok,https://doh.tiarap.org/dns-query,netflix.com,313.250154,132
ok,https://doh.tiarap.org/dns-query,google.com,322.473849,68
Query failed: SSL peer certificate or SSH remote key was not OK,https://dns.emeraldonion.org/dns-query,google.com, , 
Query failed: SSL peer certificate or SSH remote key was not OK,https://dns.emeraldonion.org/dns-query,netflix.com, , 
ok,https://dns.google/dns-query,google.com,49.121980,44
ok,https://dns.google/dns-query,netflix.com,54.392103,77
ok,https://ordns.he.net/dns-query,google.com,115.749128,44
ok,https://ordns.he.net/dns-query,netflix.com,132.961176,77
Query failed: Couldn't connect to server,https://doh.tiar.app/dns-query,google.com, , 
Query failed: Couldn't connect to server,https://doh.tiar.app/dns-query,netflix.com, , 
ok,https://public.dns.iij.jp/dns-query,netflix.com,516.792631,110
ok,https://public.dns.iij.jp/dns-query,google.com,575.394224,54
ok,https://doh.this.web.id/dns-query,netflix.com,1243.857132,121
ok,https://doh.this.web.id/dns-query,google.com,1244.006477,195
